Wed Sep  7 11:04:41 EDT 2016 - started
                    extended device statistics
    r/s    w/s   kr/s   kw/s wait actv wsvc_t asvc_t  %w  %b device
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd345,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd346,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd347,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd348,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd349,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd350,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd351,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd352,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd353,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd354,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd355,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd356,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd357,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd358,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd359,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd360,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd361,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ssd362,h
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/54
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/1
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/38
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/37
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/39
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/40
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/41
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/42
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/34
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/35
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/36
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/32
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/33
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 rmt/31
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 tegu:vold(pid1216)
    4.3    0.0    0.7    0.0  0.0  0.0    0.0    0.4   0   0 fulmar1:/vol/es_home/home4/db
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 fulmar1:/vol/es_local_sol/sol2sun4m/products
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 fulmar1:/vol/es_home/home0/don
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 woodpecker1:/vol/workdb
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 fulmar1:/vol/es_home/home3/ketan
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle28:/vol/vol3/dbraw4499
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 fulmar1:/vol/es_home/home1/axcom
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 woodpecker2:/vol/vol1/workren
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 woodpecker1:/vol/vol1/worknova
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 fulmar1:/vol/es_home/home6/hp
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 fulmar1:/vol/es_home/home2/junlu
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 woodpecker2:/vol/vol3/worknova3
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 fulmar1:/vol/es_home/home7/wleung
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 woodpecker2:/vol/vol9/worknova7
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 woodpecker1:/vol/vol3/worknova2
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 woodpecker2:/vol/vol5/chain
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol115/dbarch2413
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 fulmar1:/vol/es_home/home2/barkhuff
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 fulmar1:/vol/es_home/home4/jzhao
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 fulmar1:/vol/es_local_sol/sol2sun4m/gnu
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle33:/vol/vol20/dbarch376
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol35/dbarch1681
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool1/dbarch836
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle33:/vol/vol50/dbarch1969
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle17/dbarch454
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle32:/vol/vol63/dbarch1992
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle16/dbarch336
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool1/dbarch805
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle7/dbarch149
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle33:/vol/vol28/dbarch1938
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle8/dbarch167
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle6/dbarch141
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol86/dbarch2117
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle20/dbarch537
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle6/dbarch128
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol17/dbarch1534
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle8/dbarch164
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle21/dbarch592
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol88/dbarch2121
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle3:/vol/vol52/dbarch1126
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol107/dbarch2352
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle24/dbarch689
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool5/dbarch979
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle33:/vol/vol32/dbarch369
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle12/dbarch218
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol27/dbarch1616
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle28:/vol/vol30/dbarch1234
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle18/dbarch548
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol94/dbarch2187
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool3/dbarch947
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle12/dbarch226
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle3:/vol/vol67/dbarch1326
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle13/dbarch250
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle28:/vol/vol17/dbarch1102
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle18/dbarch528
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol96/dbarch2216
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle13/dbarch272
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle28:/vol/vol32/dbarch1272
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle32:/vol/vol49/dbarch1967
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle32:/vol/vol33/dbarch363
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle24/dbarch683
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle28:/vol/vol5/dbarch1039
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle23/dbarch660
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle22/dbarch639
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol94/dbarch2188
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol112/dbarch2404
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle3:/vol/vol28/dbarch412
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol109/dbarch2372
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol88/dbarch2139
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool1/dbarch829
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle32:/vol/vol63/dbarch1994
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool2/dbarch899
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle26P5/dbarch781
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle15/dbarch282
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol45/dbarch1806
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle32:/vol/vol33/dbarch348
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle20/dbarch727
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle17/dbarch457
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle26P4/dbarch764
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle3:/vol/vol62/dbarch1298
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol83/dbarch2072
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool6/dbarch1085
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle22/dbarch612
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle6/dbarch140
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol13/dbarch1495
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol112/dbarch2407
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle33:/vol/vol32/dbarch200
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool1/dbarch832
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle18/dbarch529
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol9/dbarch1460
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle3:/vol/vol61/dbarch1268
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol9/dbarch1423
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol1/dbarch1340
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle28:/vol/vol2/dbarch1029
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol5/dbarch1400
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol7/dbarch1416
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol15/dbarch1507
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool2/dbarch926
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol94/dbarch2204
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol111/dbarch2383
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol96/dbarch2207
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle21/dbarch607
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle6/dbarch139
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol103/dbarch2317
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol83/dbarch2070
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol96/dbarch2213
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle19/dbarch508
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol38/dbarch1732
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool3/dbarch906
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle17/dbarch431
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool2/dbarch855
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool1/dbarch799
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle20/dbarch545
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle32:/vol/vol27/dbarch1931
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol103/dbarch2322
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol107/dbarch2359
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle19/dbarch489
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol13/dbarch1490
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle24/dbarch718
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol111/dbarch2381
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle32:/vol/vol3/dbarch1826
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol27/dbarch1625
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle12/dbarch217
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol106/dbarch2341
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle17/dbarch447
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle28:/vol/vol17/dbarch1117
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol108/dbarch2363
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle20/dbarch543
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol96/dbarch2218
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol112/dbarch2409
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol106/dbarch2348
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol96/dbarch2215
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol94/dbarch2206
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol88/dbarch2123
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol102/dbarch2307
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol114/dbarch2410
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol103/dbarch2314
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol94/dbarch2198
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol108/dbarch2365
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol88/dbarch2132
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol103/dbarch2328
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol100/dbarch2288
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol88/dbarch2129
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol109/dbarch2371
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol107/dbarch2353
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol96/dbarch2209
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol108/dbarch2362
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol109/dbarch2378
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol100/dbarch2291
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol88/dbarch2140
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol111/dbarch2397
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol96/dbarch2214
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol103/dbarch2318
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol88/dbarch2143
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol107/dbarch2351
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol94/dbarch2202
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol38/dbarch1743
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol40/dbarch1751
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle33:/vol/vol26/dbarch1925
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle3:/vol/vol40/dbarch12
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle3:/vol/vol33/dbarch50
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle33:/vol/vol52/dbarch3
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol35/dbarch1670
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle3:/vol/vol48/dbarch31
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle28:/vol/vol32/dbarch1275
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol19/dbarch1546
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol8/dbarch1471
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool6/dbarch1018
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle13/dbarch259
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle21/dbarch558
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol7/dbarch1412
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle3:/vol/vol34/dbarch58
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 fulmar1:/vol/es_home/home8/bob
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol13/dbarch1500
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol30/dbarch1656
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle13/dbarch276
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol19/dbarch1552
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool5/dbarch1008
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle28:/vol/vol30/dbarch1236
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol38/dbarch1740
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 woodpecker2:/vol/vol4/workcvs
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle20/dbarch546
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool5/dbarch985
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle18/dbraw2426
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol7/dbarch1414
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/vol86/dbraw8840
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool6/dbarch1099
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle28:/vol/vol17/dbarch1120
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle33:/vol/vol20/dbarch371
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle26P5/dbarch786
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ddn-host4-cnfs:/gpfsdata/scr/screq28
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol13/dbarch1488
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle18/dbarch549
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol28/dbarch1638
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle9/dbarch171
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle21/dbarch595
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle21/dbarch585
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol15/dbarch1511
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle16/dbarch317
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol30/dbarch1691
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 flicker11:/vol/vol29/workprod20
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle24/dbarch715
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 ddn-host2-cnfs:/gpfsdata/workeq/workeq31
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 flicker12:/vol/f4vol11/workeq22
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol24/dbarch1583
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool1/dbarch807
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol38/dbarch1725
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle21/dbarch569
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle27:/zpool3/dbarch948
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol27/dbarch1627
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle15/dbarch281
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle28:/vol/vol32/dbarch1271
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle31:/vol/vol19/dbarch1541
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle21/dbarch564
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle30:/vol/vol20/dbarch1572
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle32:/vol/vol33/dbarch351
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackledns:/vol/grackle7/dbarch146
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle32:/vol/vol33/dbarch352
    0.0    0.0    0.0    0.0  0.0  0.0    0.0    0.0   0   0 grackle3:/vol/vol61/dbarch1267
